ItemId,InvoiceId,ProductId,Description,Price
2922,100922,7639,morph frictionless partnerships,1730.97
2923,100923,5929,engineer bleeding-edge web services,1481.72
2924,100924,9984,streamline mission-critical mindshare,2112.41
2925,100925,9996,enable sexy eyeballs,2345.41
2926,100926,8754,incubate real-time functionalities,664.77
2927,100927,7856,leverage best-of-breed e-services,4864.82
2928,100928,5551,transform seamless relationships,2597.90
2929,100929,7894,mesh B2B bandwidth,1623.85
2930,100930,062,matrix value-added niches,2628.99
2931,100931,4516,streamline robust eyeballs,758.29
2932,100932,713,repurpose proactive content,2398.44
2933,100933,762,transform front-end convergence,2889.02
2934,100934,3953,brand dynamic communities,695.79
2935,100935,9624,engineer 24/365 solutions,4650.44
2936,100936,3422,optimize sexy models,3239.25
2937,100937,8097,engage intuitive users,4124.43
2938,100938,5899,harness front-end networks,3738.15
2939,100939,8042,unleash cross-media e-services,928.15
2940,100940,2791,reintermediate plug-and-play metrics,1722.96
2941,100941,1425,facilitate bricks-and-clicks markets,2933.81
2942,100942,3392,innovate ubiquitous e-tailers,2274.26
2943,100943,3597,empower visionary architectures,4654.95
2944,100944,1243,optimize best-of-breed experiences,2819.61
2945,100945,6949,brand bleeding-edge mindshare,1911.59
2946,100946,5679,incentivize integrated paradigms,2061.35
2947,100947,7736,utilize customized systems,1272.30
2948,100948,7593,leverage innovative portals,4728.74
2949,100949,0717,synthesize sexy markets,1102.14
2950,100950,8804,unleash wireless e-tailers,1241.79
2951,100951,6359,strategize dynamic content,2300.31
2952,100952,4685,expedite viral systems,4849.52
2953,100953,067,integrate one-to-one models,4336.13
2954,100954,9149,empower cross-media paradigms,1403.80
2955,100955,7908,enhance robust platforms,2800.41
2956,100956,8835,repurpose seamless methodologies,1345.33
2957,100957,3931,engage distributed systems,4743.13
2958,100958,7239,syndicate visionary schemas,1698.32
2959,100959,6815,implement magnetic technologies,4270.63
2960,100960,2630,synergize distributed experiences,3051.72
2961,100961,9536,strategize bricks-and-clicks bandwidth,4460.61
2962,100962,8090,aggregate distributed platforms,2418.69
2963,100963,4951,drive innovative portals,2432.21
2964,100964,0999,engage open-source users,4875.51
2965,100965,2752,brand transparent eyeballs,2371.56
2966,100966,5991,mesh next-generation supply-chains,3666.35
2967,100967,6993,enhance best-of-breed models,3929.00
2968,100968,3609,extend intuitive channels,1968.42
2969,100969,8551,integrate open-source web-readiness,1158.86
2970,100970,8775,evolve 24/365 infomediaries,2344.21
2971,100971,8028,streamline collaborative models,3644.30
2972,100972,8694,revolutionize 24/365 technologies,3958.64
2973,100973,1723,envisioneer plug-and-play e-commerce,1831.73
2974,100974,7063,engage enterprise interfaces,1753.43
2975,100975,9211,reinvent scalable web-readiness,4129.63
2976,100976,7054,drive back-end eyeballs,4775.56
2977,100977,5361,expedite wireless bandwidth,2516.36
2978,100978,9978,engineer 24/365 e-services,4913.40
2979,100979,0492,integrate next-generation eyeballs,3753.86
2980,100980,331,transform B2B synergies,3062.84
2981,100981,3836,seize extensible convergence,2738.74
2982,100982,8832,visualize plug-and-play bandwidth,1872.63
2983,100983,9826,orchestrate killer methodologies,4358.23
2984,100984,3851,aggregate B2C models,2162.39
2985,100985,2071,empower vertical web-readiness,3031.78
2986,100986,7667,aggregate innovative web services,800.81
2987,100987,4193,strategize efficient synergies,3593.02
2988,100988,8853,leverage value-added markets,1373.33
2989,100989,3405,benchmark mission-critical markets,4993.39
2990,100990,1272,optimize revolutionary supply-chains,4855.67
2991,100991,0991,generate granular e-tailers,4558.93
2992,100992,8548,harness impactful technologies,2514.31
2993,100993,9723,iterate visionary interfaces,1222.04
2994,100994,1162,syndicate synergistic infomediaries,1232.10
2995,100995,9156,generate compelling infomediaries,1411.74
2996,100996,5339,unleash transparent web services,1711.87
2997,100997,0119,embrace customized web services,585.29
2998,100998,3734,envisioneer collaborative schemas,4267.12
2999,100999,5994,optimize proactive e-tailers,1277.14
3000,101000,1770,optimize real-time applications,3112.43
3001,100001,4299,recontextualize strategic deliverables,3738.54
3002,100002,9603,visualize leading-edge e-commerce,4663.39
3003,100003,6013,evolve sticky users,3897.01
3004,100004,1033,e-enable holistic action-items,3697.23
3005,100005,5919,seize holistic architectures,3464.95
3006,100006,3422,disintermediate global models,2740.15
3007,100007,0061,brand one-to-one channels,2927.31
3008,100008,3173,engineer clicks-and-mortar systems,1758.88
3009,100009,3989,redefine sticky interfaces,4024.37
3010,100010,7161,incentivize integrated e-tailers,3408.02
3011,100011,0231,grow frictionless interfaces,2116.75
3012,100012,7736,redefine wireless interfaces,3891.93
3013,100013,3884,implement cross-platform supply-chains,1174.30
3014,100014,8573,strategize mission-critical partnerships,2027.66
3015,100015,0719,evolve distributed platforms,3734.62
3016,100016,252,visualize one-to-one systems,2362.63
3017,100017,0951,revolutionize customized convergence,1498.52
3018,100018,1234,productize ubiquitous partnerships,3126.84
3019,100019,0602,exploit cutting-edge e-markets,3095.50
3020,100020,8241,strategize plug-and-play systems,4556.91
3021,100021,1043,whiteboard dynamic niches,4620.15
3022,100022,9533,engineer visionary e-commerce,889.62
3023,100023,9533,integrate one-to-one platforms,4367.39
3024,100024,2811,maximize open-source infomediaries,1350.64
3025,100025,1261,repurpose scalable relationships,1825.38
3026,100026,0821,synthesize bricks-and-clicks solutions,3975.58
3027,100027,5462,streamline holistic technologies,2913.63
3028,100028,8192,integrate cross-platform relationships,868.08
3029,100029,9093,expedite clicks-and-mortar functionalities,2144.42
3030,100030,8231,reinvent customized markets,1354.26
3031,100031,9647,engage granular content,3095.49
3032,100032,4221,empower magnetic functionalities,1005.69
3033,100033,9912,incentivize cutting-edge technologies,4654.32
3034,100034,7741,syndicate transparent relationships,590.35
3035,100035,8153,brand B2C mindshare,1476.58
3036,100036,4059,mesh granular communities,4324.32
3037,100037,8583,transition customized functionalities,503.76
3038,100038,6563,integrate enterprise supply-chains,1895.96
3039,100039,8028,empower bleeding-edge systems,1963.54
3040,100040,3562,incubate web-enabled channels,4025.92
3041,100041,8905,productize leading-edge communities,2288.80
3042,100042,0235,visualize one-to-one interfaces,3177.22
3043,100043,5824,monetize global relationships,1781.14
3044,100044,7998,architect end-to-end users,1951.35
3045,100045,8948,exploit world-class bandwidth,4586.61
3046,100046,8599,strategize synergistic interfaces,708.63
3047,100047,8130,deliver transparent portals,2859.48
3048,100048,9504,recontextualize compelling architectures,4006.33
3049,100049,8332,maximize real-time applications,4597.18
3050,100050,3428,grow synergistic systems,3576.77
3051,100051,7301,maximize user-centric partnerships,4349.53
3052,100052,8607,whiteboard innovative models,1311.04
3053,100053,9702,syndicate next-generation action-items,3868.01
3054,100054,6141,deliver distributed convergence,3668.01
3055,100055,7551,revolutionize world-class schemas,1387.41
3056,100056,6522,unleash seamless supply-chains,4549.16
3057,100057,5194,expedite world-class schemas,4951.49
3058,100058,1522,strategize scalable synergies,4948.95
3059,100059,3991,benchmark 24/365 interfaces,3509.42
3060,100060,8744,deliver user-centric mindshare,1261.21
3061,100061,9143,e-enable customized users,2683.65
3062,100062,5829,incentivize distributed experiences,1801.93
3063,100063,7532,deliver impactful experiences,2740.48
3064,100064,8784,cultivate plug-and-play models,3772.61
3065,100065,3846,streamline global supply-chains,4008.70
3066,100066,8708,recontextualize vertical supply-chains,779.62
3067,100067,0073,embrace robust deliverables,1185.66
3068,100068,8031,streamline sticky web services,1143.67
3069,100069,8098,enable transparent systems,3152.26
3070,100070,4852,architect real-time e-business,1414.82
3071,100071,9153,integrate back-end e-business,4535.40
3072,100072,8036,reintermediate clicks-and-mortar paradigms,3413.72
3073,100073,726,seize web-enabled communities,3938.96
3074,100074,9984,repurpose ubiquitous schemas,1548.24
3075,100075,4022,expedite best-of-breed e-markets,4000.81
3076,100076,6097,strategize bleeding-edge networks,2336.17
3077,100077,8533,redefine best-of-breed mindshare,3908.31
3078,100078,2097,empower integrated portals,2922.75
3079,100079,9542,benchmark one-to-one e-commerce,3785.74
3080,100080,3327,empower scalable ROI,3651.15
3081,100081,8765,reintermediate strategic architectures,3922.08
3082,100082,1273,brand back-end paradigms,3565.64
3083,100083,897,enable proactive metrics,501.54
3084,100084,9129,revolutionize compelling synergies,705.21
3085,100085,8341,envisioneer viral supply-chains,2382.01
3086,100086,5321,facilitate collaborative infomediaries,3008.25
3087,100087,5498,grow virtual markets,4907.13
3088,100088,9435,streamline rich schemas,4452.81
3089,100089,2933,harness clicks-and-mortar markets,3380.06
3090,100090,9961,extend user-centric deliverables,1243.23
3091,100091,7101,engage extensible supply-chains,4969.12
3092,100092,1762,extend bricks-and-clicks solutions,4799.00
3093,100093,0396,orchestrate user-centric experiences,4192.49
3094,100094,3822,seize strategic methodologies,1193.71
3095,100095,9116,matrix vertical eyeballs,2813.39
3096,100096,5781,incentivize B2B models,3019.23
3097,100097,2199,recontextualize global content,3130.54
3098,100098,8935,embrace virtual deliverables,3584.44
3099,100099,9604,synthesize user-centric convergence,3500.75
3100,100100,9644,generate sticky synergies,4694.47
3101,100101,3483,iterate vertical relationships,2804.87
3102,100102,3986,drive frictionless infomediaries,4002.99
3103,100103,8661,engineer one-to-one vortals,726.28
3104,100104,3753,syndicate plug-and-play technologies,1189.89
3105,100105,0086,productize open-source methodologies,646.08
3106,100106,1284,reinvent distributed initiatives,815.14
3107,100107,0764,transition sexy interfaces,4313.57
3108,100108,9646,deliver efficient portals,4845.08
3109,100109,9082,aggregate clicks-and-mortar interfaces,1728.66
3110,100110,6602,integrate clicks-and-mortar platforms,4715.25
3111,100111,0085,reintermediate wireless web services,2701.46
3112,100112,9023,empower global e-tailers,1740.96
3113,100113,554,empower leading-edge models,2497.78
3114,100114,5194,utilize innovative synergies,3973.49
3115,100115,7700,reintermediate B2C e-commerce,3629.37
3116,100116,7863,morph global networks,3874.40
3117,100117,9607,aggregate intuitive interfaces,4645.42
3118,100118,0695,integrate world-class paradigms,2428.75
3119,100119,5498,implement bricks-and-clicks platforms,2935.38
3120,100120,4595,incentivize frictionless schemas,3361.33
3121,100121,5903,enable virtual eyeballs,2390.66
3122,100122,7665,facilitate efficient relationships,1562.75
3123,100123,6825,embrace intuitive models,1522.59
3124,100124,2181,envisioneer B2C networks,1318.33
3125,100125,7775,enhance web-enabled markets,3221.73
3126,100126,3191,utilize dynamic metrics,1467.44
3127,100127,8295,envisioneer end-to-end portals,4034.56
3128,100128,2097,monetize transparent niches,1692.25
3129,100129,0799,productize viral mindshare,1355.89
3130,100130,5383,evolve B2B applications,3080.28
3131,100131,4829,expedite mission-critical infrastructures,4255.90
3132,100132,6901,incubate impactful applications,1214.01
3133,100133,6081,redefine e-business communities,2850.97
3134,100134,5023,target efficient niches,3336.20
3135,100135,5892,exploit holistic deliverables,1116.36
3136,100136,2509,drive customized relationships,3881.82
3137,100137,5731,facilitate enterprise functionalities,4326.86
3138,100138,1131,seize seamless niches,2259.72
3139,100139,2301,drive transparent portals,4838.71
3140,100140,2432,streamline efficient eyeballs,3837.08
3141,100141,6841,matrix innovative vortals,1704.24
3142,100142,4439,engineer web-enabled portals,1453.46
3143,100143,3815,generate dot-com e-services,1062.76
3144,100144,3801,synthesize magnetic convergence,3673.32
3145,100145,6385,maximize seamless mindshare,1897.57
3146,100146,8236,architect vertical eyeballs,4497.88
3147,100147,3749,seize enterprise systems,2919.29
3148,100148,3997,exploit wireless networks,4430.93
3149,100149,5302,enable 24/365 paradigms,4108.55
3150,100150,5633,e-enable world-class mindshare,1429.99
3151,100151,240,facilitate customized web services,4470.90
3152,100152,4687,redefine robust e-tailers,1738.01
3153,100153,8202,exploit cross-media methodologies,2185.07
3154,100154,1929,matrix one-to-one bandwidth,1905.93
3155,100155,7078,matrix clicks-and-mortar paradigms,969.31
3156,100156,8406,productize efficient portals,1525.92
3157,100157,9911,engage ubiquitous e-markets,2329.14
3158,100158,9852,scale next-generation technologies,992.75
3159,100159,3228,visualize collaborative applications,3176.05
3160,100160,9801,harness rich interfaces,3692.11
3161,100161,7858,facilitate 24/7 e-tailers,3565.83
3162,100162,4590,expedite efficient relationships,1118.60
3163,100163,726,embrace innovative infomediaries,2966.71
3164,100164,0132,enable extensible markets,881.64
3165,100165,3741,architect compelling content,4734.12
3166,100166,9345,revolutionize turn-key architectures,3528.61
3167,100167,1871,implement robust users,2468.92
3168,100168,0071,monetize bleeding-edge supply-chains,4866.88
3169,100169,5539,implement real-time schemas,4113.14
3170,100170,9033,disintermediate magnetic e-business,2154.64
3171,100171,3424,expedite wireless initiatives,4032.64
3172,100172,4468,harness seamless e-services,982.00
